id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/12/value,qualifier/10/value,qualifier/13/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value
2696660679,596,59,1,2,23,1qiyr1mknujsl19tb9u2w9h3n,1,14.3,30,2024-06-17T13:03:09.324Z,2024-06-17T15:10:27Z,5080620185,56,Back,,,,,,,,,,,,,,,,,,,,,,djs16aa3q2ymqto3sd3uy1785,F. Niță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649495,12,52,1,2,24,1qiyr1mknujsl19tb9u2w9h3n,1,14.7,28.9,2024-06-17T13:03:10.324Z,2024-06-17T15:10:28Z,5080620195,376,,,,,,,,,,,,,,,,,,,,,,,djs16aa3q2ymqto3sd3uy1785,F. Niță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649499,13,80,1,2,37,1qiyr1mknujsl19tb9u2w9h3n,0,13.1,38.2,2024-06-17T13:03:23.407Z,2024-06-17T13:03:25Z,5080554751,189,,,,,,,,,,,,,,,,,,,,,,,djs16aa3q2ymqto3sd3uy1785,F. Niță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649501,14,1,1,2,42,1qiyr1mknujsl19tb9u2w9h3n,0,22.2,27.8,2024-06-17T13:03:28.300Z,2024-06-17T13:04:49Z,5080554773,212,48.2,5080554777,1,,5080554763,157,,5080554767,56,Right,5080554765,198,,5080554771,141,11.4,5080554769,140,66.9,5080554775,213,6.05,djs16aa3q2ymqto3sd3uy1785,F. Niță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649505,45,1,1,2,47,7a8no9dyo0r9g31sfi9h7ffbc,0,26.8,82.4,2024-06-17T13:03:33.287Z,2024-06-17T13:03:35Z,5080554791,3,,5080554799,212,13.0,5080554795,140,37.5,5080554797,141,92.0,5080554801,213,0.53,5080554793,56,Back,,,,,,,b2na3x3g49i4zwsm1pcsqlx3p,M. Matviienko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649509,46,44,1,2,47,7a8no9dyo0r9g31sfi9h7ffbc,1,40.2,92.6,2024-06-17T13:03:33.441Z,2024-06-17T13:06:39Z,5080554819,285,,5080554825,233,15,5080554817,56,Back,,,,,,,,,,,,,,,,ay02byqc6zdrh5xy3d4fy5qay,M. Mudryk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649503,15,44,1,2,47,1qiyr1mknujsl19tb9u2w9h3n,0,59.8,7.4,2024-06-17T13:03:33.442Z,2024-06-17T13:05:04Z,5080554787,56,Right,5080554821,233,46,5080554789,286,,,,,,,,,,,,,,,,,38dhmhce7deuqgqmc3p7nhai2,A. Rațiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649665,68,1,1,2,48,7a8no9dyo0r9g31sfi9h7ffbc,1,37.7,95.1,2024-06-17T13:03:34.137Z,2024-06-17T15:11:00Z,5080555821,140,36.5,5080555825,212,10.8,5080555819,56,Back,5080555827,213,4.60,5080555823,141,79.3,5080555817,3,,,,,,,,ay02byqc6zdrh5xy3d4fy5qay,M. Mudryk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649507,16,43,1,2,48,1qiyr1mknujsl19tb9u2w9h3n,1,0,0,2024-06-17T13:03:34.698Z,2024-06-17T13:04:44Z,5080554807,56,Right,5080554813,212,7.2,5080554805,3,0,5080554815,213,0.42,5080555295,144,1,5080554811,141,11.1,5080554809,140,63.5,,,,38dhmhce7deuqgqmc3p7nhai2,A. Rațiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649511,47,1,1,2,49,7a8no9dyo0r9g31sfi9h7ffbc,0,34.3,78.5,2024-06-17T13:03:36.039Z,2024-06-17T13:03:37Z,5080554837,141,86.9,5080554841,213,0.47,5080554833,56,Back,5080554835,140,45.1,5080554831,3,,5080554839,212,12.7,,,,,,,f2dutxek3uf0yi1ee32a3u2cq,H. Sudakov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649513,17,1,1,2,50,1qiyr1mknujsl19tb9u2w9h3n,1,53.7,7.6,2024-06-17T13:03:37.049Z,2024-06-17T13:03:38Z,5080554853,140,54.7,5080554859,213,1.40,5080554857,212,6.1,5080554851,56,Right,5080554849,3,,5080554855,141,16.4,,,,,,,38dhmhce7deuqgqmc3p7nhai2,A. Rațiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649515,18,1,1,2,52,1qiyr1mknujsl19tb9u2w9h3n,1,54.7,16.4,2024-06-17T13:03:38.440Z,2024-06-17T13:03:40Z,5080554877,213,5.50,5080554873,141,7.0,5080554867,155,,5080554871,140,60.8,5080554875,212,9.0,5080554869,56,Right,,,,,,,93cnkzi86q36c8n86mo35q5t5,M. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649517,19,1,1,2,53,1qiyr1mknujsl19tb9u2w9h3n,1,60.8,7,2024-06-17T13:03:39.752Z,2024-06-17T13:03:41Z,5080554891,212,16.0,5080554885,56,Back,5080554893,213,3.24,5080554887,140,45.6,5080554889,141,4.6,5080554883,3,,,,,,,,biee6dvb524juzai7iryyskix,D. Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649519,20,1,1,2,55,1qiyr1mknujsl19tb9u2w9h3n,1,45,5.3,2024-06-17T13:03:41.463Z,2024-06-17T13:03:45Z,5080554903,140,33.5,5080554907,212,12.1,5080554909,213,3.24,5080554901,56,Back,5080554905,141,3.6,,,,,,,,,,38dhmhce7deuqgqmc3p7nhai2,A. Rațiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649521,21,1,1,2,59,1qiyr1mknujsl19tb9u2w9h3n,0,37.1,4.8,2024-06-17T13:03:45.253Z,2024-06-17T13:03:46Z,5080554923,213,0.55,5080554917,140,70.2,5080554913,155,,5080554915,56,Center,5080554921,212,40.7,5080554919,141,35.9,5080554925,1,,,,,4gbk8ka3fv401f8zyslo38fai,R. Drăgușin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649523,48,1,1,3,1,7a8no9dyo0r9g31sfi9h7ffbc,0,27.1,64.8,2024-06-17T13:03:47.727Z,2024-06-17T13:03:54Z,5080554947,213,5.85,5080554939,56,Center,5080554943,141,45.8,5080554941,140,53.4,5080554949,1,,5080554937,157,,5080554945,212,30.5,,,,2u6hj8z2g0r7b5roxpluy4sbu,I. Zabarnyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649525,22,1,1,3,4,1qiyr1mknujsl19tb9u2w9h3n,1,43.2,51.8,2024-06-17T13:03:50.963Z,2024-06-17T13:03:54Z,5080554963,212,22.7,5080554957,56,Center,5080554959,140,62.7,5080554961,141,66.1,5080554955,3,,5080554965,213,0.44,,,,,,,8c6xe4kqhiat1lkjgd3juyaqd,A. Burcă,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649531,23,1,1,3,7,1qiyr1mknujsl19tb9u2w9h3n,1,62.7,66.1,2024-06-17T13:03:53.922Z,2024-06-17T13:04:26Z,5080554983,140,65.0,5080554989,213,1.39,5080554981,56,Left,5080554987,212,13.2,5080554985,141,85.2,,,,,,,,,,65jv6v3qujiijivadpijzpr6d,N. Stanciu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696653439,495,83,1,3,8,7a8no9dyo0r9g31sfi9h7ffbc,0,33.6,13.5,2024-06-17T13:03:54.070Z,2024-06-17T13:52:30Z,5080578149,399,edczc3lr85w3vcg83qhbzefh1,,,,,,,,,,,,,,,,,,,,,,ah48smjzxxo8cp2m5k4py5iei,Y. Konoplia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649537,24,1,1,3,10,1qiyr1mknujsl19tb9u2w9h3n,1,64,83.8,2024-06-17T13:03:56.833Z,2024-06-17T13:04:02Z,5080555031,140,56.1,5080555037,213,4.06,5080555033,141,67.8,5080555029,56,Center,5080555035,212,13.7,,,,,,,,,,edczc3lr85w3vcg83qhbzefh1,F. Coman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649539,25,1,1,3,15,1qiyr1mknujsl19tb9u2w9h3n,1,53.9,64.4,2024-06-17T13:04:01.759Z,2024-06-17T13:04:05Z,5080555041,56,Center,5080555049,213,5.08,5080555045,141,36.3,5080555047,212,20.5,5080555043,140,60.9,,,,,,,,,,65jv6v3qujiijivadpijzpr6d,N. Stanciu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649545,26,1,1,3,18,1qiyr1mknujsl19tb9u2w9h3n,1,53.6,41.7,2024-06-17T13:04:04.925Z,2024-06-17T15:12:22Z,5080555083,141,10.7,5080555087,213,4.79,5080555081,140,55.1,5080555079,56,Right,5080555085,212,21.1,,,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649549,27,1,1,3,22,1qiyr1mknujsl19tb9u2w9h3n,1,65.7,4.2,2024-06-17T13:04:08.396Z,2024-06-17T13:04:12Z,5080555115,141,2.0,5080555113,140,69.3,5080555119,213,5.91,5080555117,212,4.1,5080555111,56,Right,,,,,,,,,,38dhmhce7deuqgqmc3p7nhai2,A. Rațiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649553,28,1,1,3,25,1qiyr1mknujsl19tb9u2w9h3n,0,65.9,9.3,2024-06-17T13:04:11.930Z,2024-06-17T13:04:14Z,5080555141,155,,5080555149,212,41.0,5080555151,213,0.61,5080555145,140,98.0,5080555147,141,43.6,5080555143,56,Center,5080555153,1,,,,,biee6dvb524juzai7iryyskix,D. Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649555,49,52,1,3,29,7a8no9dyo0r9g31sfi9h7ffbc,1,1.8,54.6,2024-06-17T13:04:15.159Z,2024-06-17T15:12:40Z,5080621117,377,,,,,,,,,,,,,,,,,,,,,,,38bp85766w04a0nuulq5fiig9,A. Lunin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649563,50,1,1,3,39,7a8no9dyo0r9g31sfi9h7ffbc,1,7.4,51.3,2024-06-17T13:04:25.375Z,2024-06-17T13:04:29Z,5080555193,123,,5080555201,212,10.2,5080555197,140,15.4,5080555195,56,Back,5080555203,213,0.60,5080555199,141,59.7,5080555207,189,,,,,38bp85766w04a0nuulq5fiig9,A. Lunin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649567,51,1,1,3,44,7a8no9dyo0r9g31sfi9h7ffbc,1,26.3,62,2024-06-17T13:04:30.952Z,2024-06-17T13:04:34Z,5080555243,213,4.46,5080555237,140,21.9,5080555241,212,18.6,5080555239,141,35.5,5080555235,56,Back,,,,,,,,,,b2na3x3g49i4zwsm1pcsqlx3p,M. Matviienko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649571,52,1,1,3,48,7a8no9dyo0r9g31sfi9h7ffbc,1,22.2,33,2024-06-17T13:04:34.663Z,2024-06-17T13:04:37Z,5080555253,56,Back,5080555257,141,62.4,5080555259,212,20.1,5080555261,213,1.45,5080555255,140,24.5,,,,,,,,,,2u6hj8z2g0r7b5roxpluy4sbu,I. Zabarnyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649575,53,1,1,3,51,7a8no9dyo0r9g31sfi9h7ffbc,1,25.2,64.3,2024-06-17T13:04:37.320Z,2024-06-17T13:04:40Z,5080555291,213,1.14,5080555285,140,33.9,5080555287,141,93.5,5080555289,212,21.9,5080555283,56,Back,,,,,,,,,,b2na3x3g49i4zwsm1pcsqlx3p,M. Matviienko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649577,54,1,1,3,54,7a8no9dyo0r9g31sfi9h7ffbc,1,38.3,96.3,2024-06-17T13:04:40.599Z,2024-06-17T13:04:44Z,5080555299,140,58.4,5080555303,212,21.1,5080555301,141,97.4,5080555297,56,Left,5080555305,213,0.04,,,,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649585,55,1,1,3,58,7a8no9dyo0r9g31sfi9h7ffbc,1,62.3,91.8,2024-06-17T13:04:44.392Z,2024-06-17T13:04:50Z,5080555361,213,0.35,5080555359,212,8.8,5080555355,140,70.2,5080555357,141,96.2,5080555353,56,Left,,,,,,,,,,ay02byqc6zdrh5xy3d4fy5qay,M. Mudryk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649591,56,1,1,4,4,7a8no9dyo0r9g31sfi9h7ffbc,1,68.7,72.7,2024-06-17T13:04:50.200Z,2024-06-17T13:04:52Z,5080555383,56,Center,5080555389,212,9.6,5080555387,141,60.8,5080555385,140,63.7,5080555391,213,4.14,,,,,,,,,,f2dutxek3uf0yi1ee32a3u2cq,H. Sudakov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649593,57,1,1,4,6,7a8no9dyo0r9g31sfi9h7ffbc,1,63.9,59.1,2024-06-17T13:04:52.775Z,2024-06-17T13:04:55Z,5080555401,212,16.3,5080555395,56,Center,5080555403,213,5.14,5080555399,141,37.3,5080555397,140,70.4,,,,,,,,,,3mjwr1t0d1bh6tlgma4u2yd49,M. Shaparenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649597,58,1,1,4,8,7a8no9dyo0r9g31sfi9h7ffbc,1,70.9,35.5,2024-06-17T13:04:54.952Z,2024-06-17T13:05:00Z,5080555425,141,27.9,5080555427,212,9.8,5080555421,56,Center,5080555423,140,63.0,5080555429,213,3.70,,,,,,,,,,3auwtiburdxrp2i5me2d97f11,V. Tsyhankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649601,59,1,1,4,14,7a8no9dyo0r9g31sfi9h7ffbc,1,59.8,28.2,2024-06-17T13:05:00.519Z,2024-06-17T13:05:03Z,5080555453,212,15.0,5080555447,56,Right,5080555451,141,7.3,5080555455,213,5.04,5080555449,140,64.4,,,,,,,,,,3mjwr1t0d1bh6tlgma4u2yd49,M. Shaparenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649605,60,1,1,4,17,7a8no9dyo0r9g31sfi9h7ffbc,1,56.6,13.2,2024-06-17T13:05:03.240Z,2024-06-17T13:05:06Z,5080555473,212,30.3,5080555467,56,Back,5080555471,141,36.4,5080555475,213,2.59,5080555469,140,32.0,,,,,,,,,,3auwtiburdxrp2i5me2d97f11,V. Tsyhankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649609,61,1,1,4,20,7a8no9dyo0r9g31sfi9h7ffbc,1,32.6,39.2,2024-06-17T13:05:06.648Z,2024-06-17T13:05:09Z,5080555497,140,37.3,5080555499,141,67.0,5080555503,213,1.32,5080555495,56,Back,5080555501,212,19.5,,,,,,,,,,2u6hj8z2g0r7b5roxpluy4sbu,I. Zabarnyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649619,62,1,1,4,23,7a8no9dyo0r9g31sfi9h7ffbc,0,39.4,69.3,2024-06-17T13:05:09.559Z,2024-06-17T13:05:14Z,5080555555,140,93.9,5080555561,213,5.81,5080555551,155,,5080555559,212,64.2,5080555557,141,26.5,5080555553,56,Center,5080555563,1,,,,,b2na3x3g49i4zwsm1pcsqlx3p,M. Matviienko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649617,29,52,1,4,27,1qiyr1mknujsl19tb9u2w9h3n,1,7.6,73.1,2024-06-17T13:05:13.439Z,2024-06-17T15:13:51Z,5080621671,376,,,,,,,,,,,,,,,,,,,,,,,djs16aa3q2ymqto3sd3uy1785,F. Niță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649625,30,1,1,4,43,1qiyr1mknujsl19tb9u2w9h3n,1,15.8,49.2,2024-06-17T13:05:29.513Z,2024-06-17T13:05:35Z,5080555611,212,51.2,5080555609,141,89.3,5080555605,56,Left,5080555615,1,,5080555613,213,0.56,5080555607,140,57.1,5080555603,199,,,,,djs16aa3q2ymqto3sd3uy1785,F. Niță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649629,31,44,1,4,48,1qiyr1mknujsl19tb9u2w9h3n,1,61.3,87.8,2024-06-17T13:05:34.503Z,2024-06-17T13:05:35Z,5080555635,286,,5080555633,56,Left,5080555639,233,63,,,,,,,,,,,,,,,,edczc3lr85w3vcg83qhbzefh1,F. Coman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649623,63,44,1,4,48,7a8no9dyo0r9g31sfi9h7ffbc,0,38.7,12.2,2024-06-17T13:05:34.504Z,2024-06-17T13:05:36Z,5080555601,285,,5080555655,233,31,5080555599,56,Back,,,,,,,,,,,,,,,,ah48smjzxxo8cp2m5k4py5iei,Y. Konoplia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649635,32,1,1,4,48,1qiyr1mknujsl19tb9u2w9h3n,0,57.1,89.3,2024-06-17T13:05:34.774Z,2024-06-17T13:06:23Z,5080555657,3,,5080555667,212,2.6,5080555663,140,59.3,5080555661,56,Left,5080555659,168,,5080555669,213,0.44,5080555665,141,90.9,,,,edczc3lr85w3vcg83qhbzefh1,F. Coman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649631,64,61,1,4,49,7a8no9dyo0r9g31sfi9h7ffbc,1,34.5,13.8,2024-06-17T13:05:35.246Z,2024-06-17T13:05:35Z,5080555637,56,Back,,,,,,,,,,,,,,,,,,,,,,ah48smjzxxo8cp2m5k4py5iei,Y. Konoplia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649637,65,1,1,4,51,7a8no9dyo0r9g31sfi9h7ffbc,1,40.4,2.9,2024-06-17T13:05:37.864Z,2024-06-17T13:05:38Z,5080555681,213,2.47,5080555675,140,36.3,5080555679,212,5.5,5080555671,3,,5080555673,56,Back,5080555677,141,7.9,,,,,,,3auwtiburdxrp2i5me2d97f11,V. Tsyhankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649641,66,1,1,4,52,7a8no9dyo0r9g31sfi9h7ffbc,0,36.3,7.9,2024-06-17T13:05:38.599Z,2024-06-17T13:05:40Z,5080555697,1,,5080555693,212,27.3,5080555687,56,Right,5080555691,141,0.0,5080555685,157,,5080555695,213,6.03,5080555689,140,61.5,,,,ah48smjzxxo8cp2m5k4py5iei,Y. Konoplia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649649,33,5,1,4,53,1qiyr1mknujsl19tb9u2w9h3n,1,41.9,102,2024-06-17T13:05:39.733Z,2024-06-17T13:05:42Z,5080555729,56,Back,5080555735,233,67,5080555731,347,,,,,,,,,,,,,,,,,edczc3lr85w3vcg83qhbzefh1,F. Coman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649643,67,5,1,4,53,7a8no9dyo0r9g31sfi9h7ffbc,0,58.1,-2,2024-06-17T13:05:39.733Z,2024-06-17T13:06:36Z,5080555699,56,Right,5080555701,347,,5080555739,233,33,,,,,,,,,,,,,,,,ah48smjzxxo8cp2m5k4py5iei,Y. Konoplia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649679,34,1,1,5,16,1qiyr1mknujsl19tb9u2w9h3n,0,44,100,2024-06-17T13:06:02.380Z,2024-06-17T13:06:05Z,5080555905,141,78.0,5080555901,56,Center,5080555909,213,5.62,5080555911,1,,5080555899,107,,5080555907,212,26.2,5080555903,140,63.7,,,,et32rvp18jd7iug9evi1ulsd1,N. Bancu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649683,69,44,1,5,18,7a8no9dyo0r9g31sfi9h7ffbc,1,33.8,24,2024-06-17T13:06:04.761Z,2024-06-17T13:06:06Z,5080555929,285,,5080555927,56,Back,5080555937,233,35,,,,,,,,,,,,,,,,2u6hj8z2g0r7b5roxpluy4sbu,I. Zabarnyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649685,35,44,1,5,18,1qiyr1mknujsl19tb9u2w9h3n,0,66.2,76,2024-06-17T13:06:04.762Z,2024-06-17T13:06:07Z,5080555933,286,,5080555941,233,69,5080555931,56,Center,,,,,,,,,,,,,,,,ajcblksnh113es9hzt7l5k8h5,D. Drăguș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649687,70,1,1,5,19,7a8no9dyo0r9g31sfi9h7ffbc,0,34.6,21.1,2024-06-17T13:06:05.352Z,2024-06-17T15:15:20Z,5080555955,141,33.6,5080555949,3,,5080555951,56,Back,5080555957,212,11.0,5080555953,140,41.3,5080555959,213,0.88,,,,,,,2u6hj8z2g0r7b5roxpluy4sbu,I. Zabarnyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649693,71,4,1,5,21,7a8no9dyo0r9g31sfi9h7ffbc,1,38.2,32.6,2024-06-17T13:06:08.008Z,2024-06-17T13:06:12Z,5080556009,294,,5080556011,56,Back,5080556015,286,,5080556007,13,,5080556013,152,,5080556017,233,36,,,,,,,f2dutxek3uf0yi1ee32a3u2cq,H. Sudakov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649689,36,4,1,5,21,1qiyr1mknujsl19tb9u2w9h3n,0,61.8,67.4,2024-06-17T13:06:08.009Z,2024-06-17T13:06:13Z,5080555983,285,,5080555977,294,,5080555981,152,,5080555975,13,,5080556025,233,71,5080555979,56,Center,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649709,72,1,1,5,38,7a8no9dyo0r9g31sfi9h7ffbc,1,36.4,31.2,2024-06-17T13:06:24.888Z,2024-06-17T13:07:05Z,5080556119,213,1.11,5080556109,152,,5080556111,56,Back,5080556115,141,56.9,5080556113,140,44.6,5080556107,5,,5080556117,212,19.5,5080556369,189,,3mjwr1t0d1bh6tlgma4u2yd49,M. Shaparenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649713,73,1,1,5,40,7a8no9dyo0r9g31sfi9h7ffbc,1,44.6,56.9,2024-06-17T13:06:26.496Z,2024-06-17T13:07:04Z,5080556129,141,71.4,5080556127,140,37.6,5080556131,212,12.3,5080556133,213,2.21,5080556125,56,Back,,,,,,,,,,7ryk67v5ovygt0kqg0srvk5p1,T. Stepanenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649715,74,1,1,5,44,7a8no9dyo0r9g31sfi9h7ffbc,1,37.8,68.8,2024-06-17T13:06:30.200Z,2024-06-17T13:06:32Z,5080556145,140,36.9,5080556151,213,4.65,5080556147,141,44.9,5080556143,56,Back,5080556149,212,16.3,,,,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649717,75,1,1,5,46,7a8no9dyo0r9g31sfi9h7ffbc,1,35.8,44.3,2024-06-17T13:06:32.312Z,2024-06-17T13:06:34Z,5080556161,56,Center,5080556169,213,5.77,5080556165,141,29.5,5080556167,212,20.7,5080556163,140,53.0,,,,,,,,,,3mjwr1t0d1bh6tlgma4u2yd49,M. Shaparenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649721,76,1,1,5,48,7a8no9dyo0r9g31sfi9h7ffbc,1,55.9,33.9,2024-06-17T13:06:34.728Z,2024-06-17T13:06:36Z,5080556195,141,46.1,5080556191,56,Center,5080556197,212,9.3,5080556193,140,52.0,5080556199,213,2.03,,,,,,,,,,ah48smjzxxo8cp2m5k4py5iei,Y. Konoplia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649723,77,1,1,5,50,7a8no9dyo0r9g31sfi9h7ffbc,1,52.6,46,2024-06-17T13:06:36.537Z,2024-06-17T13:06:42Z,5080556209,56,Left,5080556211,140,66.1,5080556219,1,,5080556215,212,34.9,5080556217,213,1.15,5080556207,155,,5080556213,141,92.9,,,,3mjwr1t0d1bh6tlgma4u2yd49,M. Shaparenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649727,78,1,1,5,56,7a8no9dyo0r9g31sfi9h7ffbc,1,75.6,81.8,2024-06-17T13:06:42.280Z,2024-06-17T13:06:44Z,5080556235,141,85.6,5080556231,56,Left,5080556239,213,0.13,5080556237,212,20.3,5080556233,140,94.8,,,,,,,,,,ay02byqc6zdrh5xy3d4fy5qay,M. Mudryk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649729,79,1,1,5,57,7a8no9dyo0r9g31sfi9h7ffbc,0,95.7,85.7,2024-06-17T13:06:44.023Z,2024-06-17T15:16:24Z,5080556243,2,,5080556247,56,Center,5080556253,212,22.0,5080622613,224,,5080622615,72,,5080556249,140,96.6,5080556255,213,4.76,5080556251,141,53.4,7ryk67v5ovygt0kqg0srvk5p1,T. Stepanenko,5080556245,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649735,37,12,1,5,58,1qiyr1mknujsl19tb9u2w9h3n,1,2.4,42,2024-06-17T13:06:44.568Z,2024-06-17T13:06:46Z,5080556289,140,4.5,5080556287,56,Back,5080556295,213,4.88,5080556293,212,13.2,5080556291,141,22.9,,,,,,,,,,4gbk8ka3fv401f8zyslo38fai,R. Drăgușin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696649747,38,12,1,6,0,1qiyr1mknujsl19tb9u2w9h3n,1,4.7,23.3,2024-06-17T13:06:46.599Z,2024-06-17T13:06:56Z,5080556337,140,30.7,5080556343,213,5.83,5080556341,212,30.4,5080556339,141,3.7,5080556335,56,Back,,,,,,,,,,38dhmhce7deuqgqmc3p7nhai2,A. Rațiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
